msno,total_secs,num_unq,paid_sum,plays_total,has_usage,has_payment,auto_renew_rate,cancel_txn_count,total_secs_lag1,total_secs_diff1,num_unq_lag1,num_unq_diff1,paid_sum_lag1,paid_sum_diff1,plays_total_lag1,plays_total_diff1,has_usage_lag1,has_usage_diff1,has_payment_lag1,has_payment_diff1,auto_renew_rate_lag1,auto_renew_rate_diff1,cancel_txn_count_lag1,cancel_txn_count_diff1,is_ativo,is_ativo_fut,churn_3m,label_trust,fut_active_rate,churn_rate_month,safra
+PB4/l2pSbRN7cZO1VB1WiyfU/qFZymJ2a4gcjCzvFo=,210741.85700000002,439.0,,852.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PBRT613o0qFbMzKUgkcbNNsqNRQlrvS4PhMhqFVv7g=,1168460.705,3377.0,149.0,4677.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PCLEA96ipRkC8PHffOHntaR0KnI+VLWr7GK+wyK/Q4=,57905.61,100.0,149.0,167.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PD5emEe/BBQZOan2/YCJAW1NXI2N7hpOAGkLSnG0C0=,58722.708,372.0,129.0,405.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PDBc57rbVwhnRHpMjKNBURCJLe5HDLAQ4bpbh0DCCA=,65680.34,287.0,149.0,326.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PDJuaU2YVwPJXffaeLmTQimun5l+qyku1mVwXRIthw=,15766.362,65.0,,71.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PDRqxCUcwjf0pnshEarm4OLSiIwCnleg8CGDYQRSLk=,170200.98299999995,653.0,,919.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PDa59HOhJ1lSVnh4yUF7QGSL6wdc2YUeKUJuE16kRc=,39363.401,241.0,,261.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PDdageEhdGzLLDGCgXX6TZI8We7Ta0adckfmeAZXcg=,37385.636,177.0,149.0,193.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PF/bjJjTKCPvuEX0P/zYds9geWvZSsknShGTMZbDHI=,268108.70200000005,957.0,,1286.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PGjkeBo8eh6EFjeEYbhvXCSF93nNWYqKZbOv87sk0M=,227117.19100000002,689.0,149.0,1010.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PHP+hYpGEedvmPYrwEshwdHWveClL4li1phtK0GZ7w=,30795.269,180.0,149.0,290.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PJ4NfmF2rJm8cZSXxzg4E+ESS4opCY39r+Lcri/cPo=,102956.76399999998,310.0,149.0,527.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PJBNQofAZYrkBoyHgJk3YFztO0I8Y4TLnpG+52M2LE=,1461.232,9.0,,16.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PJeaTFsMFL9Dpwt+BEnAJvtKC2Upp7L4lvSHBZjUFM=,119114.492,340.0,,533.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PK/zbb/JnE9Lo0YZu9wSYPY0IxP2CYefEsdJ5fONFs=,116835.84799999998,606.0,119.0,674.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PK0PoL0TPmPtDIHso61Gvv1izh6zM09XWtGk3gR2zo=,13091.076,51.0,,62.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PK2WAuYv13uswRH8ZOPmqKbSPO5nlnPJ7HRZfUAwb4=,20051.37,39.0,,75.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PNE0P9fVj3if8W8qNpdZ4j5rsRPlwKr28rBX6Tz2/Q=,84997.16699999999,272.0,149.0,352.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PNKElfO/dEmD5t27D+MP7WZtlY2hXz1IYpTNPyxXXU=,34801.371999999996,153.0,149.0,182.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PNXtn9rT9o6yrvgMj0eX5/tagrGQF5B6v4NiUo9sw4=,63243.938,191.0,149.0,315.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PNctfia8n6LEmkO+BqlKv0gZvYCS9aRYna00EzvQhs=,19281.868000000002,113.0,,120.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PNtJxI851jmVcea3DQ3rIOjNmHe7Pt5Jyt78amaqMc=,81800.899,337.0,,371.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PO0cjjRmus9ir25i5wZbDoFKWANPfUej1x6pXP4SE4=,56438.581,281.0,149.0,356.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+POY1P0N4ayF3TwpoUqRoHkKqAwFC86rF6IxTydlKck=,911257.9530000001,3837.0,149.0,4690.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PP/pGdom8C2FFHpJ65uovpQZNC6mVfhO9obdUmg/Vc=,321518.532,1009.0,149.0,1537.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PPdY1RtlUcG+Oh8JZP8A1rZsZBTG5BeXE3paYcMm1c=,286.552,2.0,,2.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PPir+uirowd+pm3KZalfF7dAeDmZW6ZhWIcsqNx8EQ=,86661.68899999998,649.0,149.0,704.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PPvc7VDnjPsXyNLAaS93iWI+lnYNqsk1gOpmEkTfJo=,140454.45600000003,343.0,,563.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PQ7dvDsjgr1bC3abDFecKzqwVE+cAhRx7+kcR4TtAk=,71188.948,344.0,149.0,497.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PQFiTblzK2JuZhPClwYjm9fbI9yTpUn+ZQpJdh8Q1o=,72555.41500000001,263.0,149.0,344.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PQz0yT46POT88UjzEDIfK4scXayCHwNMdtTZUCG8uU=,30768.361,124.0,129.0,161.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PRFRB55E9Uxuup5MrIz5wcaev0a8ZduuzlXl6vmmyo=,194208.87599999996,893.0,149.0,1096.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PRRT4yr3dHv39BzwswxvEiCICCuRj4ktBr8fGU1xKk=,73747.981,261.0,149.0,409.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PS6vSiUgW2rslqyjp2Lgxycsa8hUsX3GvJcoHtL9C4=,205427.85100000002,828.0,149.0,865.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PSVlOfEKKVSrobMxF0alLYMMhuMRwCN0OVOJW7nJGw=,44489.37000000001,186.0,1788.0,205.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PSpe91dnhKC3v+zwtaJfXbVpQJ21YgD6lgMmbGroO0=,27365.502,183.0,119.0,211.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PSy3RYPa1o7tr5MpKJc+HVakt5soPl8DhuwE5MBgyA=,15509.725,80.0,,100.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PT+Eg1NV2UJeMFLlzXqwp+ETplN6YYWYO7H3MqdJ8k=,10557.783,51.0,1788.0,59.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PT4lVL6BKqqFsZXvrzst5asihFKqHgkpSseYQoq92Q=,174177.009,831.0,149.0,1062.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PTvLtyHO3ADWI/dlb2oV9QQxd5Nh+IkrHF77eK3uWU=,77330.32600000002,322.0,149.0,369.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PTvVtkwjR1rixMLAZj285dYj24ZIDwD/4kiOdzd3tU=,445291.314,1653.0,149.0,1876.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PU2l+p5SCqjinoyBr3g81rwpRDIMNClarMiEYMS6rU=,3563.6409999999996,24.0,129.0,24.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PUErvWoxPCkV8ttF6RULVhgOnrPSAIKrsXBjmZ31O0=,527492.498,1512.0,149.0,2185.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PUZUw6HXxokU6CxNYOLUZ1REpcq9J4lXOMPLazW7z0=,266817.153,989.0,119.0,1333.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PV4Fp75EX5pE9CuZBFj8nM1XH2WoundNpGGBm0KV70=,862.057,10.0,,12.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PV86KdgzbjbtSxH0O5RDBkhAemEHrA/TCALbCj1J0o=,21506.957,68.0,149.0,117.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PVq8arrc3DFFNlsjGwRj5uTTRObpVkv3xLxLA9NsHI=,20252.763,55.0,,109.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PW9ofkAxxsjuC5mqlgxt9OKqJr5KjojEK1rEwcm+UY=,348157.613,903.0,,1498.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PWMH2+roj+39wBRpUIJiTCvpG7Ov/KE9dMi1I0nB10=,61514.79899999999,178.0,,290.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PWMRs6RaQE8BF9uckznXWL47ChiziItoLYveO44pNU=,76088.676,346.0,149.0,383.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PWOdksW8h7Axdfky72a4IVtJSr4XD8QIsQYCb5qF8g=,1055.78,4.0,1788.0,4.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PWfGy3BAJ40qcJkQOkdJU2ru8xta2NdcXuAiSif/YU=,73085.507,315.0,,330.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PXyhvFiUbCcMVchNjI74V6QTahyWwtJtCi54Y4ZBOs=,27162.601000000002,134.0,,151.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PYBSb/tUZ/oIBWuGDcgkv+tStBFJ3IF6eXjhjw5GOk=,175035.293,707.0,,874.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PYgY0fH+ybc71AaA+aPO0iWPgmCcSAUuc0SComW8FQ=,125731.40299999998,289.0,,592.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PYjLb+4qDnwZsxKEzaJ9UKdUgUphRyZJ/nMoQ6BOTw=,65869.591,247.0,100.0,361.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PZFcbEqlRf+DZyLQR8Dh5pbdww9z4ccLUI9GOK9320=,189907.05099999998,713.0,149.0,810.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PZQOVJMKMZ/NOgjW4aRpB2nl286luSrF3flAm1Sn0M=,56427.826,144.0,149.0,276.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PaQawMempcDS8Z2ptuQGcPQCDSnviAdtFQnmGG2t5E=,70758.484,264.0,,345.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PaTicSSmlBxjm8nQpJ2ExdziFPn7fwLDHwJMOOMEnc=,34155.23,144.0,149.0,203.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PbXvQt8zuyZXXwaDfAxiu2JAqJ5snooo+hNkjVu4rk=,63993.378,270.0,149.0,339.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PcAcfB26YKRS1Vkynk/BFiu6LT1QdSC0ZS4yMLAibc=,13319.07,87.0,,99.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PcEC//EwBWHcZ40R7HNQfff6rcvW3IKPy6m2iOM4eg=,64559.92099999998,262.0,149.0,319.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PcGWNbMtucdrPHBf6KI67q0EznKvQakp3hilW2V3G8=,141057.768,539.0,149.0,668.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PcLrkKmZoXxE4LHgZ/fr/OHz/XfxfPGxzLCJjvJ31c=,13090.973999999998,53.0,,57.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PcSK/d+JrdMfpX+8eAZPyu0Qs4Q3qQvrUxSMMSkm5U=,36324.615999999995,127.0,,163.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PcyAdBNdcPn/iWWriPYeaLGmkLgTH7CT8OP8I92Iig=,811.569,19.0,,23.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PeF8W7ASHaEzFGYxrEuyE7JdygsTubY9GNd/iKkwMQ=,526.141,3.0,,3.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pez1M3sisYAKIOIRhc398Va7JzvbB0e06cBh88YTRU=,17867.078,75.0,149.0,79.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PgWUt6Xtw3kgzGNs26OPq7TDaX020Y2OnT6JnSqIR8=,78172.08399999999,358.0,149.0,414.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pgt/dYd3wr0uKZ3w76dW26h1APfYbox/oLVHesWKWY=,97415.10299999999,288.0,,438.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PhGS4gROZ5+goeVhspO1gsmBKgQVK8mpqMLdBl5+EU=,565036.2859999998,1674.0,,2211.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PhJYoWKjsZSW8NC/Iu+7OItf9SJJw4WD8FlVy3GgVc=,13178.883,28.0,129.0,55.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PhX8g7kYXouRwm7yyjVi0VjrhnkFDXyk0CcIGP/W60=,314599.31899999996,1231.0,149.0,1431.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Phyr4/anYtyakXTiBOrLXBwDe/Xf1S/5m79KYlMqtk=,200049.05,580.0,,1160.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PipDVMFeXm5nE07ba5WfM+9O2TkWOnpEI+Oe6KmDaQ=,497.766,2.0,,2.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PjBueC/XMxp2vw22GnZbPqXU1y9X6edG1MwERJnS6g=,95210.25800000002,470.0,,540.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PjCqRlD8DOLQ2snkIqYHXccGOCy4HwRAQN7p574KRA=,94396.09800000001,364.0,,441.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PjIkUqn1Q6kuljLxfm/vhVI9PwSZW9t0ahHYFQt4Wg=,180857.76499999996,675.0,149.0,823.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PjYEfulGftDQqELCLsSASnVu4yxaC9J9SrxoQBRtHY=,294797.20700000005,1222.0,149.0,1260.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pjzbvzx+cwSzmbzuEyn42WsGtWKKdbU2XM/E0JMD7A=,137292.531,549.0,,663.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PlhFfPsAKRGKkR0HHqTMgpsSpqNHmcU9ec2gChZ5Ys=,160362.311,731.0,,766.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PltLwFul7QmagIdWvXHGLI0O/yJuPqMb3jfyuyZFz4=,37278.994000000006,159.0,119.0,189.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PmLNgFTYYvOsRqBsb9bDBQAMsV8n0dbLKpq22SnJtk=,11843.740000000002,45.0,,46.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PmUf+vjqIU7nUERbxFeAnW6keZ4i2zNdJTzacmJeTU=,124674.32999999999,33.0,,505.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PmukB5GdqrbOXrG6+uY7j7MYkqM3pNSzZ1KKNGZBGw=,271312.209,1217.0,149.0,1413.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pn5eh2MY/PSbCwd1OW+xxZkjcgXETMtzfMf/fcvywI=,7794.9439999999995,44.0,149.0,59.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PnDf0O18wIjMA4xgkr98gAqaNGAJ8Lcxne2ELptM9o=,113074.33300000003,328.0,149.0,590.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PoDhUNio59CkGTF0RHBsRRVhyVSL98wnC2lz58lUIo=,103526.06199999999,549.0,149.0,797.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PoZA7tVM3fpEBJ4IGMT2Z8AF/OT2XqXZLTfv82ng4U=,152526.798,508.0,149.0,626.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PoooZsoGHTzyZSJgelEuIDAhBt0IZLO2BEyouJhIvg=,121912.56899999999,595.0,,630.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PpTxGHrQFcimHR3m6b9jlhgO7ugEfMAPeHny0tpg1Y=,230245.93799999994,905.0,149.0,1040.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pq7/2ZUhp5jzYZEKhPQVgsRvM/FsjfEuZr+Ty5ozYo=,55348.306,767.0,149.0,889.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pqylp6LrJPmCh1BT+T6YLmp7Gejz7u4lL0fea9Vg0Q=,165380.64099999997,418.0,,727.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PrE3fgxjELhOY4eF9M3+VV67lphoI1QCn6fE3GjyCA=,101750.06400000001,366.0,119.0,443.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Prf1kSOc+MMRzDxpIjjBNR2Q8Rp9EJOxVfXwB4n07E=,375792.779,1647.0,,2054.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PrwmySjCxFM5z0gNBPjoT1sSLDnT38zpbFEkP1f80I=,24861.549,106.0,149.0,245.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PsDnbz7SIy2FqduUeJtVW0fNJOgvrulv1EwuDHBRsI=,4191.83,26.0,,28.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PsJSCTBYjm7o4TMQIXYzRfeuoEtTEW6JKXrJ+/u2Aw=,25272.749,80.0,,103.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PsmSLpG8UDw5zWPu+gYJm5KO2G7NXb1R0tQ/lCpEiM=,2438.717,10.0,149.0,12.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PtGtCtCkQn0EFYFiSQXZkhfrVwmfk4YwiljQApCUi8=,34940.526000000005,132.0,119.0,153.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PtLNIpW8ftGeeveWhRbMz5/R9ezuaku+GAbeB9+3MA=,78.467,3.0,,3.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Ptbrt+aXbPb5Uzoz7XStAL60rSCZHHXFYx4XEZV2B4=,15401.826000000001,107.0,149.0,126.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PtoefxFJl3F/zUJb1GxqgqHi9Jxx5huEiMYdKYeAsc=,1805.1080000000002,35.0,,36.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pu+ZqpRqixDrHFvGZxT0juSlmLIxq18RptFRDzV1RA=,183838.881,772.0,149.0,983.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PuniUBy6/p9y8/bJeeokk7XhZyL6uiMffBE2Ru+AiE=,244826.079,642.0,,1053.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PuvjKr0q0R++mt0HbBnMBrWC3UHVB+rBg0QjZigc9Q=,6849.132,28.0,129.0,28.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Px4weFJ9LX2TOilg/KdyYpEf+a81JbLrLXn2cNhAtA=,11265.261,61.0,1788.0,77.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PxgDZaRqZ1tOy2qrP1snp5ae1GsHRBNVd0V7u3VON0=,188764.408,663.0,149.0,791.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pxxnly36eGuB7IcD/Z73yNAkET4hqqOalqvykt9eJo=,25537.916999999998,152.0,149.0,192.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Py+XPGb9dm3LbqUczeettTHK3PWqRQwvROQcRkqGxw=,20481.54,139.0,,161.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Py0fiFBGCYsJw8bdJOKaTB22ngUSf/Hwl7KPe9ZETY=,58693.343,295.0,,338.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PyVgQeKVFo67mAEWF+sL87bXvwjuKn7ZCCEnBYOy28=,407377.935,1272.0,149.0,2192.0,1,1,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PyVuRWpXJnmRjrqAaHpjT5LEL+29R46xySCk5jtAFo=,158510.834,520.0,149.0,647.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pye+aVI575s1zwBVoq5ZeAAr5n/6+WjqRd7HLiADsA=,395216.2530000001,1532.0,149.0,1589.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pyi0dLwqNwaUEfjzsuQbY9RV/F9gvd5oHrordepssg=,374466.8040000001,1036.0,149.0,1684.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Pzt3VPslNI6rABF2ztKUOBeq+zKGJfaT47Ng3pX464=,75318.34300000002,303.0,129.0,368.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+PztAGqdA4QCvx6cGxl/wFAXD2XWQYgU5X19VzWn9e4=,355008.97199999995,1515.0,119.0,1643.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q+/7ObQMM0ICp/cJ47MIy49tTV3cumrnfPkQSsQfE0=,79761.837,360.0,119.0,394.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q+AKeD7Lvy7wb5gClSaWz20B8dDRFJ/ZVcNXoCbNOU=,181301.666,561.0,149.0,953.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q+DM5pooLc8Tt3IauGIRWUeA7/EJ+NacV7KPh/VgGM=,210422.588,399.0,,958.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q/IQiwigjbIbTXBTZN68Xpo+oqj9XW3tbl9CfDvR6Q=,1663700.8879999998,153.0,536.0,183.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q/kS6wqr/ME13wqrcGXu87ty2f61JgJLDDtqcsF/mo=,163113.40699999995,578.0,,659.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q/uqEt4B8M8YIs/JlK0BgeKgY7j5u6wd9DwSLfBUfo=,56695.262,313.0,,367.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q067lHm+wDMZWz+nDyrSN8a7Nd1OLY1reVVzsC4740=,92857.20300000001,340.0,,403.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q1zng1jJFglAxcVTI0i2G647U0Apzpihmzunz0UBMw=,7794.243,31.0,149.0,36.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q27PqpLf/qMotwPv2xsjf+jE40PstgPlG+5SJvTsYw=,636004.7170000001,2587.0,149.0,3473.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q3O1IidLI4RTf9F/5TwRGPQ/XgxUVkTjkJ8SvrW0ow=,98699.78600000002,380.0,149.0,472.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+Q3XgEmYp/+3TLMXVEVrqZn6gO54Gn7FkTq5Jme7RH8=,233210.84199999998,624.0,149.0,1010.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
